run,setup_mode,workload,submit_always,sync_variant,posix_variant,duration,virt_size,free_target,page_table_factor,concurrency,evict_batch,reg_ring,reg_fds,reg_bufs,nvme_cmds,iopoll,ycsb_read_ratio,ycsb_tuple_count,tpcc_warehouses,libaio,kernel,mitigations,node,ssd,ts,tps,reads,writes,io_cycles,allocs,get_events,fiber_run,pt_%,bm_%,io_out,reads/submit,cycles/write,fixes/txn,restarts/txn,gets,cq/get,total_cycles
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,7,0,0,52430,1546299384,39887,0,4,0.230252,0.921013,0,-nan,0,0,0,0,inf,2396663064
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,8,0,0,47848,1405035816,46922,0,3,0.229369,0.917473,0,-nan,0,0,0,0,inf,2396663880
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,9,0,0,44333,1302931080,52430,0,4,0.237091,0.94836,0,-nan,0,0,0,0,inf,2396676624
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,10,0,0,44458,1306420944,52430,0,4,0.244694,0.978771,0,-nan,0,0,0,0,inf,2396686608
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,11,0,0,46866,1377126144,48684,0,3,0.246428,0.985718,0,-nan,0,0,0,0,inf,2396661744
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,12,0,0,52430,1542459888,40219,0,4,0.234783,0.939137,0,-nan,0,0,0,0,inf,2396663976
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,13,0,0,51002,1500672288,42172,0,3,0.226361,0.905441,0,-nan,0,0,0,0,inf,2396663760
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,14,5345,6817,18446744073709054681,1956976680,19121,0,8394,0.225,0.900002,0,inf,0,10068.4,1.27909,0,inf,2396708304
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,15,12413,11669,11669,2320305216,0,0,17695,0.225,0.900002,0,inf,0,9.46238,0.939987,0,inf,2396644992
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,16,15090,11620,11621,2310278376,0,0,20687,0.225,0.900002,0,inf,0,8.78578,0.770011,0,inf,2396672784
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,17,16154,11568,11567,2306120688,0,0,21894,0.225001,0.900005,0,inf,0,8.56801,0.716179,0,inf,2396665296
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,18,16401,11630,11630,2305648896,0,0,22209,0.225001,0.900005,0,inf,0,8.54354,0.709146,0,inf,2396752080
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,19,16588,11675,11674,2304639960,0,0,22421,0.225001,0.900002,0,inf,0,8.51809,0.703762,0,inf,2396665680
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,20,16590,11659,11660,2304102792,0,0,22420,0.225001,0.900005,0,inf,0,8.51389,0.702791,0,inf,2396843784
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,21,16376,11597,11596,2305447824,0,0,22174,0.225,0.900002,0,inf,0,8.54107,0.708214,0,inf,2396592768
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,22,16310,11578,11580,2305532640,0,0,22100,0.225,0.900002,0,inf,0,8.54936,0.709871,0,inf,2396693784
0,defer,ycsb,False,True,False,10000,1073741824,0.1,2.5,1,1,False,False,False,False,False,0,10000000,1,True,6.15.0-rc7,True,fn01,/dev/nvme1n1,23,16465,11610,11610,2304852600,0,0,22270,0.225,0.900002,0,inf,0,8.52566,0.705132,0,inf,2396663664
